,Table Code,State Code,Area Name,Total/Rural/Urban,Female Main Workers/Marginal Workers,Marital Status,Female - Population,Total Female - Main/Marginal Workers,Number of Workers,Industry,A - Agricultural Labourers,B,C - HHI,C - Non HHI,D & E,F,G - HHI,G - Non HHI,H,I,J - HHI,J - Non HHI,K to M,N to O,P to Q,R to U - HHI,R to U - Non HHI
1790,B1717,33,State - Tamil Nadu,Total,Main Workers,Married,6575304,6576552,2590019,A - Agricultural Labourers,2590019,,,,,,,,,,,,,,,,
1791,B1717,33,State - Tamil Nadu,Total,Main Workers,Widowed,1282111,1282502,565393,A - Agricultural Labourers,565393,,,,,,,,,,,,,,,,
1792,B1717,33,State - Tamil Nadu,Total,Main Workers,Separated,166489,166756,60410,A - Agricultural Labourers,60410,,,,,,,,,,,,,,,,
1793,B1717,33,State - Tamil Nadu,Total,Main Workers,Divorced,24254,24477,6993,A - Agricultural Labourers,6993,,,,,,,,,,,,,,,,
1794,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Total,2468716,2468626,1338262,A - Agricultural Labourers,1338262,,,,,,,,,,,,,,,,
1795,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Never Married,307470,307604,90509,A - Agricultural Labourers,90509,,,,,,,,,,,,,,,,
1796,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Married,1789457,1788897,1025366,A - Agricultural Labourers,1025366,,,,,,,,,,,,,,,,
1797,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Widowed,332806,333156,201791,A - Agricultural Labourers,201791,,,,,,,,,,,,,,,,
1798,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Separated,34375,34396,18426,A - Agricultural Labourers,18426,,,,,,,,,,,,,,,,
1799,B1717,33,State - Tamil Nadu,Total,Marginal Workers,Divorced,4608,4573,2170,A - Agricultural Labourers,2170,,,,,,,,,,,,,,,,
1800,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Total,7646795,7646615,4245902,A - Agricultural Labourers,4245902,,,,,,,,,,,,,,,,
1801,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Never Married,674123,672194,265079,A - Agricultural Labourers,265079,,,,,,,,,,,,,,,,
1802,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Married,5766958,5768100,3237520,A - Agricultural Labourers,3237520,,,,,,,,,,,,,,,,
1803,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Widowed,1074186,1074627,667688,A - Agricultural Labourers,667688,,,,,,,,,,,,,,,,
1804,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Separated,116572,116690,67781,A - Agricultural Labourers,67781,,,,,,,,,,,,,,,,
1805,B1717,33,State - Tamil Nadu,Rural,Total Female Workers,Divorced,14956,15004,7834,A - Agricultural Labourers,7834,,,,,,,,,,,,,,,,
1806,B1717,33,State - Tamil Nadu,Rural,Main Workers,Total,5786642,5787138,3012396,A - Agricultural Labourers,3012396,,,,,,,,,,,,,,,,
1807,B1717,33,State - Tamil Nadu,Rural,Main Workers,Never Married,488502,487076,180952,A - Agricultural Labourers,180952,,,,,,,,,,,,,,,,
1808,B1717,33,State - Tamil Nadu,Rural,Main Workers,Married,4374882,4376604,2288838,A - Agricultural Labourers,2288838,,,,,,,,,,,,,,,,
1809,B1717,33,State - Tamil Nadu,Rural,Main Workers,Widowed,819331,819360,485398,A - Agricultural Labourers,485398,,,,,,,,,,,,,,,,
1810,B1717,33,State - Tamil Nadu,Rural,Main Workers,Separated,92081,92202,51305,A - Agricultural Labourers,51305,,,,,,,,,,,,,,,,
1811,B1717,33,State - Tamil Nadu,Rural,Main Workers,Divorced,11846,11896,5903,A - Agricultural Labourers,5903,,,,,,,,,,,,,,,,
1812,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Total,1860153,1859477,1233506,A - Agricultural Labourers,1233506,,,,,,,,,,,,,,,,
1813,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Never Married,185621,185118,84127,A - Agricultural Labourers,84127,,,,,,,,,,,,,,,,
1814,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Married,1392076,1391496,948682,A - Agricultural Labourers,948682,,,,,,,,,,,,,,,,
1815,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Widowed,254855,255267,182290,A - Agricultural Labourers,182290,,,,,,,,,,,,,,,,
1816,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Separated,24491,24488,16476,A - Agricultural Labourers,16476,,,,,,,,,,,,,,,,
1817,B1717,33,State - Tamil Nadu,Rural,Marginal Workers,Divorced,3110,3108,1931,A - Agricultural Labourers,1931,,,,,,,,,,,,,,,,
1818,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Total,3802908,3800926,517938,A - Agricultural Labourers,517938,,,,,,,,,,,,,,,,
1819,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Never Married,566176,564038,28193,A - Agricultural Labourers,28193,,,,,,,,,,,,,,,,
1820,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Married,2597803,2597349,377865,A - Agricultural Labourers,377865,,,,,,,,,,,,,,,,
1821,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Widowed,540731,541031,99496,A - Agricultural Labourers,99496,,,,,,,,,,,,,,,,
1822,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Separated,84292,84462,11055,A - Agricultural Labourers,11055,,,,,,,,,,,,,,,,
1823,B1717,33,State - Tamil Nadu,Urban,Total Female Workers,Divorced,13906,14046,1329,A - Agricultural Labourers,1329,,,,,,,,,,,,,,,,
1824,B1717,33,State - Tamil Nadu,Urban,Main Workers,Total,3194345,3191777,413182,A - Agricultural Labourers,413182,,,,,,,,,,,,,,,,
1825,B1717,33,State - Tamil Nadu,Urban,Main Workers,Never Married,444327,441552,21811,A - Agricultural Labourers,21811,,,,,,,,,,,,,,,,
1826,B1717,33,State - Tamil Nadu,Urban,Main Workers,Married,2200422,2199948,301181,A - Agricultural Labourers,301181,,,,,,,,,,,,,,,,
1827,B1717,33,State - Tamil Nadu,Urban,Main Workers,Widowed,462780,463142,79995,A - Agricultural Labourers,79995,,,,,,,,,,,,,,,,
1828,B1717,33,State - Tamil Nadu,Urban,Main Workers,Separated,74408,74554,9105,A - Agricultural Labourers,9105,,,,,,,,,,,,,,,,
1829,B1717,33,State - Tamil Nadu,Urban,Main Workers,Divorced,12408,12581,1090,A - Agricultural Labourers,1090,,,,,,,,,,,,,,,,
1830,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Total,608563,609149,104756,A - Agricultural Labourers,104756,,,,,,,,,,,,,,,,
1831,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Never Married,121849,122486,6382,A - Agricultural Labourers,6382,,,,,,,,,,,,,,,,
1832,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Married,397381,397401,76684,A - Agricultural Labourers,76684,,,,,,,,,,,,,,,,
1833,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Widowed,77951,77889,19501,A - Agricultural Labourers,19501,,,,,,,,,,,,,,,,
1834,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Separated,9884,9908,1950,A - Agricultural Labourers,1950,,,,,,,,,,,,,,,,
1835,B1717,33,State - Tamil Nadu,Urban,Marginal Workers,Divorced,1498,1465,239,A - Agricultural Labourers,239,,,,,,,,,,,,,,,,
1836,B1717,34,State - Puducherry,Total,Total Female Workers,Total,112037,112276,25597,A - Agricultural Labourers,25597,,,,,,,,,,,,,,,,
1837,B1717,34,State - Puducherry,Total,Total Female Workers,Never Married,18071,18388,1353,A - Agricultural Labourers,1353,,,,,,,,,,,,,,,,
1838,B1717,34,State - Puducherry,Total,Total Female Workers,Married,70439,70408,17748,A - Agricultural Labourers,17748,,,,,,,,,,,,,,,,
1839,B1717,34,State - Puducherry,Total,Total Female Workers,Widowed,19889,19860,5909,A - Agricultural Labourers,5909,,,,,,,,,,,,,,,,
1840,B1717,34,State - Puducherry,Total,Total Female Workers,Separated,3134,3162,553,A - Agricultural Labourers,553,,,,,,,,,,,,,,,,
1841,B1717,34,State - Puducherry,Total,Total Female Workers,Divorced,504,458,34,A - Agricultural Labourers,34,,,,,,,,,,,,,,,,
1842,B1717,34,State - Puducherry,Total,Main Workers,Total,93280,93420,17197,A - Agricultural Labourers,17197,,,,,,,,,,,,,,,,
1843,B1717,34,State - Puducherry,Total,Main Workers,Never Married,15614,15784,974,A - Agricultural Labourers,974,,,,,,,,,,,,,,,,
1844,B1717,34,State - Puducherry,Total,Main Workers,Married,58055,58094,11640,A - Agricultural Labourers,11640,,,,,,,,,,,,,,,,
1845,B1717,34,State - Puducherry,Total,Main Workers,Widowed,16426,16420,4159,A - Agricultural Labourers,4159,,,,,,,,,,,,,,,,
1846,B1717,34,State - Puducherry,Total,Main Workers,Separated,2731,2716,401,A - Agricultural Labourers,401,,,,,,,,,,,,,,,,
1847,B1717,34,State - Puducherry,Total,Main Workers,Divorced,454,406,23,A - Agricultural Labourers,23,,,,,,,,,,,,,,,,
1848,B1717,34,State - Puducherry,Total,Marginal Workers,Total,18757,18856,8400,A - Agricultural Labourers,8400,,,,,,,,,,,,,,,,
1849,B1717,34,State - Puducherry,Total,Marginal Workers,Never Married,2457,2604,379,A - Agricultural Labourers,379,,,,,,,,,,,,,,,,
1850,B1717,34,State - Puducherry,Total,Marginal Workers,Married,12384,12314,6108,A - Agricultural Labourers,6108,,,,,,,,,,,,,,,,
1851,B1717,34,State - Puducherry,Total,Marginal Workers,Widowed,3463,3440,1750,A - Agricultural Labourers,1750,,,,,,,,,,,,,,,,
1852,B1717,34,State - Puducherry,Total,Marginal Workers,Separated,403,446,152,A - Agricultural Labourers,152,,,,,,,,,,,,,,,,
1853,B1717,34,State - Puducherry,Total,Marginal Workers,Divorced,50,52,11,A - Agricultural Labourers,11,,,,,,,,,,,,,,,,
1854,B1717,34,State - Puducherry,Rural,Total Female Workers,Total,42171,42440,22862,A - Agricultural Labourers,22862,,,,,,,,,,,,,,,,
1855,B1717,34,State - Puducherry,Rural,Total Female Workers,Never Married,5215,5441,1156,A - Agricultural Labourers,1156,,,,,,,,,,,,,,,,
1856,B1717,34,State - Puducherry,Rural,Total Female Workers,Married,27660,27787,16110,A - Agricultural Labourers,16110,,,,,,,,,,,,,,,,
1857,B1717,34,State - Puducherry,Rural,Total Female Workers,Widowed,8297,8236,5129,A - Agricultural Labourers,5129,,,,,,,,,,,,,,,,
1858,B1717,34,State - Puducherry,Rural,Total Female Workers,Separated,910,900,440,A - Agricultural Labourers,440,,,,,,,,,,,,,,,,
1859,B1717,34,State - Puducherry,Rural,Total Female Workers,Divorced,89,76,27,A - Agricultural Labourers,27,,,,,,,,,,,,,,,,
1860,B1717,34,State - Puducherry,Rural,Main Workers,Total,31120,31336,15356,A - Agricultural Labourers,15356,,,,,,,,,,,,,,,,
1861,B1717,34,State - Puducherry,Rural,Main Workers,Never Married,4222,4397,832,A - Agricultural Labourers,832,,,,,,,,,,,,,,,,
1862,B1717,34,State - Puducherry,Rural,Main Workers,Married,19939,20053,10617,A - Agricultural Labourers,10617,,,,,,,,,,,,,,,,
1863,B1717,34,State - Puducherry,Rural,Main Workers,Widowed,6174,6127,3575,A - Agricultural Labourers,3575,,,,,,,,,,,,,,,,
1864,B1717,34,State - Puducherry,Rural,Main Workers,Separated,716,704,316,A - Agricultural Labourers,316,,,,,,,,,,,,,,,,
1865,B1717,34,State - Puducherry,Rural,Main Workers,Divorced,69,55,16,A - Agricultural Labourers,16,,,,,,,,,,,,,,,,
1866,B1717,34,State - Puducherry,Rural,Marginal Workers,Total,11051,11104,7506,A - Agricultural Labourers,7506,,,,,,,,,,,,,,,,
1867,B1717,34,State - Puducherry,Rural,Marginal Workers,Never Married,993,1044,324,A - Agricultural Labourers,324,,,,,,,,,,,,,,,,
1868,B1717,34,State - Puducherry,Rural,Marginal Workers,Married,7721,7734,5493,A - Agricultural Labourers,5493,,,,,,,,,,,,,,,,
1869,B1717,34,State - Puducherry,Rural,Marginal Workers,Widowed,2123,2109,1554,A - Agricultural Labourers,1554,,,,,,,,,,,,,,,,
1870,B1717,34,State - Puducherry,Rural,Marginal Workers,Separated,194,196,124,A - Agricultural Labourers,124,,,,,,,,,,,,,,,,
1871,B1717,34,State - Puducherry,Rural,Marginal Workers,Divorced,20,21,11,A - Agricultural Labourers,11,,,,,,,,,,,,,,,,
1872,B1717,34,State - Puducherry,Urban,Total Female Workers,Total,69866,69836,2735,A - Agricultural Labourers,2735,,,,,,,,,,,,,,,,
1873,B1717,34,State - Puducherry,Urban,Total Female Workers,Never Married,12856,12947,197,A - Agricultural Labourers,197,,,,,,,,,,,,,,,,
1874,B1717,34,State - Puducherry,Urban,Total Female Workers,Married,42779,42621,1638,A - Agricultural Labourers,1638,,,,,,,,,,,,,,,,
1875,B1717,34,State - Puducherry,Urban,Total Female Workers,Widowed,11592,11624,780,A - Agricultural Labourers,780,,,,,,,,,,,,,,,,
1876,B1717,34,State - Puducherry,Urban,Total Female Workers,Separated,2224,2262,113,A - Agricultural Labourers,113,,,,,,,,,,,,,,,,
1877,B1717,34,State - Puducherry,Urban,Total Female Workers,Divorced,415,382,7,A - Agricultural Labourers,7,,,,,,,,,,,,,,,,
1878,B1717,34,State - Puducherry,Urban,Main Workers,Total,62160,62084,1841,A - Agricultural Labourers,1841,,,,,,,,,,,,,,,,
1879,B1717,34,State - Puducherry,Urban,Main Workers,Never Married,11392,11387,142,A - Agricultural Labourers,142,,,,,,,,,,,,,,,,
1880,B1717,34,State - Puducherry,Urban,Main Workers,Married,38116,38041,1023,A - Agricultural Labourers,1023,,,,,,,,,,,,,,,,
1881,B1717,34,State - Puducherry,Urban,Main Workers,Widowed,10252,10293,584,A - Agricultural Labourers,584,,,,,,,,,,,,,,,,
1882,B1717,34,State - Puducherry,Urban,Main Workers,Separated,2015,2012,85,A - Agricultural Labourers,85,,,,,,,,,,,,,,,,
1883,B1717,34,State - Puducherry,Urban,Main Workers,Divorced,385,351,7,A - Agricultural Labourers,7,,,,,,,,,,,,,,,,
1884,B1717,34,State - Puducherry,Urban,Marginal Workers,Total,7706,7752,894,A - Agricultural Labourers,894,,,,,,,,,,,,,,,,
1885,B1717,34,State - Puducherry,Urban,Marginal Workers,Never Married,1464,1560,55,A - Agricultural Labourers,55,,,,,,,,,,,,,,,,
1886,B1717,34,State - Puducherry,Urban,Marginal Workers,Married,4663,4580,615,A - Agricultural Labourers,615,,,,,,,,,,,,,,,,
1887,B1717,34,State - Puducherry,Urban,Marginal Workers,Widowed,1340,1331,196,A - Agricultural Labourers,196,,,,,,,,,,,,,,,,
1888,B1717,34,State - Puducherry,Urban,Marginal Workers,Separated,209,250,28,A - Agricultural Labourers,28,,,,,,,,,,,,,,,,
1889,B1717,34,State - Puducherry,Urban,Marginal Workers,Divorced,30,31,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1890,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Total,31646,31435,1037,A - Agricultural Labourers,1037,,,,,,,,,,,,,,,,
1891,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Never Married,5607,5635,125,A - Agricultural Labourers,125,,,,,,,,,,,,,,,,
1892,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Married,21691,21551,778,A - Agricultural Labourers,778,,,,,,,,,,,,,,,,
1893,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Widowed,3672,3669,113,A - Agricultural Labourers,113,,,,,,,,,,,,,,,,
1894,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Separated,518,468,20,A - Agricultural Labourers,20,,,,,,,,,,,,,,,,
1895,B1717,35,State - Andaman & Nicobar Islands,Total,Total Female Workers,Divorced,158,112,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1896,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Total,22291,22142,340,A - Agricultural Labourers,340,,,,,,,,,,,,,,,,
1897,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Never Married,3673,3757,45,A - Agricultural Labourers,45,,,,,,,,,,,,,,,,
1898,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Married,15173,15017,230,A - Agricultural Labourers,230,,,,,,,,,,,,,,,,
1899,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Widowed,2916,2926,54,A - Agricultural Labourers,54,,,,,,,,,,,,,,,,
1900,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Separated,406,358,11,A - Agricultural Labourers,11,,,,,,,,,,,,,,,,
1901,B1717,35,State - Andaman & Nicobar Islands,Total,Main Workers,Divorced,123,84,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1902,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Total,9355,9293,697,A - Agricultural Labourers,697,,,,,,,,,,,,,,,,
1903,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Never Married,1934,1878,80,A - Agricultural Labourers,80,,,,,,,,,,,,,,,,
1904,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Married,6518,6534,548,A - Agricultural Labourers,548,,,,,,,,,,,,,,,,
1905,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Widowed,756,743,59,A - Agricultural Labourers,59,,,,,,,,,,,,,,,,
1906,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Separated,112,110,9,A - Agricultural Labourers,9,,,,,,,,,,,,,,,,
1907,B1717,35,State - Andaman & Nicobar Islands,Total,Marginal Workers,Divorced,35,28,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1908,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Total,19799,19665,1006,A - Agricultural Labourers,1006,,,,,,,,,,,,,,,,
1909,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Never Married,3511,3498,121,A - Agricultural Labourers,121,,,,,,,,,,,,,,,,
1910,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Married,13495,13435,752,A - Agricultural Labourers,752,,,,,,,,,,,,,,,,
1911,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Widowed,2362,2370,112,A - Agricultural Labourers,112,,,,,,,,,,,,,,,,
1912,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Separated,339,295,20,A - Agricultural Labourers,20,,,,,,,,,,,,,,,,
1913,B1717,35,State - Andaman & Nicobar Islands,Rural,Total Female Workers,Divorced,92,67,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1914,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Total,11955,11788,321,A - Agricultural Labourers,321,,,,,,,,,,,,,,,,
1915,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Never Married,2026,2025,43,A - Agricultural Labourers,43,,,,,,,,,,,,,,,,
1916,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Married,7901,7771,214,A - Agricultural Labourers,214,,,,,,,,,,,,,,,,
1917,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Widowed,1703,1729,53,A - Agricultural Labourers,53,,,,,,,,,,,,,,,,
1918,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Separated,259,221,11,A - Agricultural Labourers,11,,,,,,,,,,,,,,,,
1919,B1717,35,State - Andaman & Nicobar Islands,Rural,Main Workers,Divorced,66,42,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1920,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Total,7844,7877,685,A - Agricultural Labourers,685,,,,,,,,,,,,,,,,
1921,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Never Married,1485,1473,78,A - Agricultural Labourers,78,,,,,,,,,,,,,,,,
1922,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Married,5594,5664,538,A - Agricultural Labourers,538,,,,,,,,,,,,,,,,
1923,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Widowed,659,641,59,A - Agricultural Labourers,59,,,,,,,,,,,,,,,,
1924,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Separated,80,74,9,A - Agricultural Labourers,9,,,,,,,,,,,,,,,,
1925,B1717,35,State - Andaman & Nicobar Islands,Rural,Marginal Workers,Divorced,26,25,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1926,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Total,11847,11770,31,A - Agricultural Labourers,31,,,,,,,,,,,,,,,,
1927,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Never Married,2096,2137,4,A - Agricultural Labourers,4,,,,,,,,,,,,,,,,
1928,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Married,8196,8116,26,A - Agricultural Labourers,26,,,,,,,,,,,,,,,,
1929,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Widowed,1310,1299,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1930,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Separated,179,173,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1931,B1717,35,State - Andaman & Nicobar Islands,Urban,Total Female Workers,Divorced,66,45,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1932,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Total,10336,10354,19,A - Agricultural Labourers,19,,,,,,,,,,,,,,,,
1933,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Never Married,1647,1732,2,A - Agricultural Labourers,2,,,,,,,,,,,,,,,,
1934,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Married,7272,7246,16,A - Agricultural Labourers,16,,,,,,,,,,,,,,,,
1935,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Widowed,1213,1197,1,A - Agricultural Labourers,1,,,,,,,,,,,,,,,,
1936,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Separated,147,137,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1937,B1717,35,State - Andaman & Nicobar Islands,Urban,Main Workers,Divorced,57,42,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1938,B1717,35,State - Andaman & Nicobar Islands,Urban,Marginal Workers,Total,1511,1416,12,A - Agricultural Labourers,12,,,,,,,,,,,,,,,,
1939,B1717,35,State - Andaman & Nicobar Islands,Urban,Marginal Workers,Never Married,449,405,2,A - Agricultural Labourers,2,,,,,,,,,,,,,,,,
1940,B1717,35,State - Andaman & Nicobar Islands,Urban,Marginal Workers,Married,924,870,10,A - Agricultural Labourers,10,,,,,,,,,,,,,,,,
1941,B1717,35,State - Andaman & Nicobar Islands,Urban,Marginal Workers,Widowed,97,102,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
1942,B1717,35,State - Andaman & Nicobar Islands,Urban,Marginal Workers,Separated,32,36,0,A - Agricultural Labourers,0,,,,,,,,,,,,,,,,
